phase 314
delta 1.35 0.01
ebv 0.09
Rv 1.55
redshift 0.007755
flux_scale 1e16
resolution 1
vSi 13.26 0.80
3245.3628 -3.35473e-17  2.56444e-16  6.31956e-17     193   206.083  2.34037e+14  0     
3245.9321 -1.76992e-17  2.81749e-16  6.39699e-17     194   206.087  2.35065e+14  0     
3246.5017  5.45503e-17  2.37365e-16  6.44140e-17     195   206.090  2.36057e+14  0     
3247.0715  1.12143e-16  1.39777e-16  6.31931e-17     196   206.094  2.37030e+14  0     
3247.6411  2.10772e-17  1.60674e-16  6.12028e-17     197   206.098  2.37964e+14  0     
3248.2109 -9.06832e-17  2.76197e-16  6.10788e-17     198   206.102  2.38894e+14  0     
3248.7810 -6.04706e-17  2.13343e-16  6.00226e-17     199   206.106  2.39823e+14  0     
3249.3508 -2.50033e-17  2.42291e-16  6.14531e-17     200   206.109  2.40731e+14  0     
3249.9207 -9.38355e-17  1.72722e-16  5.76577e-17     201   206.113  2.41642e+14  0     
3250.4907  1.71427e-17  1.75793e-16  6.04110e-17     202   206.117  2.42581e+14  0     
3251.0608 -6.13731e-17  1.40058e-16  5.72152e-17     203   206.121  2.43559e+14  0     
3251.6309 -6.34870e-17  1.43727e-16  5.70335e-17     204   206.125  2.44549e+14  0     
3252.2012  4.07418e-17  1.67759e-16  6.01172e-17     205   206.128  2.45621e+14  0     
3252.7715 -6.32807e-17  1.75042e-16  5.73783e-17     206   206.132  2.46750e+14  0     
3253.3416  3.43784e-17  1.36508e-16  5.86580e-17     207   206.136  2.47901e+14  0     
3253.9121 -3.44118e-18  1.56904e-16  5.79604e-17     208   206.140  2.49049e+14  0     
3254.4824 -1.27128e-18  2.31286e-16  5.96610e-17     209   206.144  2.50157e+14  0     
3255.0530  2.84834e-17  1.18267e-16  5.73164e-17     210   206.147  2.51240e+14  0     
3255.6233  6.63645e-17  1.93230e-16  5.99344e-17     211   206.151  2.52303e+14  0     
3256.1941 -1.20696e-16  1.71253e-16  5.43191e-17     212   206.155  2.53403e+14  0     
3256.7646  5.74463e-17  2.28321e-16  6.00847e-17     213   206.159  2.54632e+14  0     
3257.3352  5.86511e-17  2.09259e-16  5.93675e-17     214   206.163  2.55988e+14  0     
3257.9060  2.11955e-17  1.97365e-16  5.78270e-17     215   206.166  2.57553e+14  0     
3258.4768  3.28856e-18  2.54751e-16  5.84584e-17     216   206.170  2.59264e+14  0     
3259.0479  6.09142e-17  2.18128e-16  5.85935e-17     217   206.174  2.61156e+14  0     
3259.6187 -1.64942e-17  3.10596e-16  5.85332e-17     218   206.178  2.63317e+14  0     
3260.1897 -5.22265e-17  2.79526e-16  5.64432e-17     219   206.182  2.65673e+14  0     
3260.7607  6.93645e-18  2.55658e-16  5.68382e-17     220   206.185  2.68171e+14  0     
3261.3318  5.09635e-17  2.48106e-16  5.72265e-17     221   206.189  2.70822e+14  0     
3261.9028  4.00998e-17  3.27860e-16  5.83668e-17     222   206.193  2.73489e+14  0     
3262.4741  5.75355e-17  3.29915e-16  5.83629e-17     223   206.197  2.76015e+14  0     
3263.0454  4.95384e-17  2.33500e-16  5.54704e-17     224   206.201  2.78452e+14  0     
3263.6167  3.35998e-17  2.24820e-16  5.44711e-17     225   206.204  2.80782e+14  0     
3264.1880 -3.30343e-17  1.97378e-16  5.17567e-17     226   206.208  2.82999e+14  0     
3264.7595  1.16733e-17  2.15099e-16  5.29714e-17     227   206.212  2.85072e+14  0     
3265.3311  3.74835e-17  2.07773e-16  5.30933e-17     228   206.216  2.87081e+14  0     
3265.9026  8.39608e-18  2.46634e-16  5.30016e-17     229   206.220  2.89102e+14  0     
3266.4741 -6.84667e-17  2.86175e-16  5.17801e-17     230   206.224  2.91018e+14  0     
3267.0459 -4.52052e-17  2.36087e-16  5.08251e-17     231   206.227  2.92841e+14  0     
3267.6174  1.50827e-17  2.72123e-16  5.29033e-17     232   206.231  2.94589e+14  0     
3268.1892  8.88187e-17  2.18159e-16  5.31094e-17     233   206.235  2.96284e+14  0     
