phase 208
delta 1.11 0.06
ebv 0.0776
Rv 3.1
redshift 0.01
flux_scale 1e16
resolution 1
vSi 12.53 0.02
3233.3394     2.80109e-17   1.25751e-16  4.60100e-17    170   262.650  2.57908e+14   0
3233.9058    -1.61437e-17   7.55824e-17  4.10159e-17    171   262.653  2.59481e+14   0
3234.4719     9.29722e-18   9.75365e-17  4.19696e-17    172   262.655  2.61030e+14   0
3235.0383     3.47381e-17   7.41286e-17  4.39359e-17    173   262.658  2.62608e+14   0
3235.6047    -6.83390e-18   4.97825e-17  4.16485e-17    174   262.660  2.64281e+14   0
3236.1711     2.92295e-17   9.78699e-17  4.39538e-17    175   262.662  2.66056e+14   0
3236.7378     3.13772e-17   6.26843e-17  4.26916e-17    176   262.665  2.67859e+14   0
3237.3044     8.67320e-18   9.02472e-17  4.25741e-17    177   262.667  2.69649e+14   0
3237.8711     4.77205e-17   5.70176e-17  4.24837e-17    178   262.670  2.71475e+14   0
3238.4377     7.89923e-17   9.61404e-17  4.42815e-17    179   262.672  2.73349e+14   0
3239.0046     1.70405e-17   7.46699e-17  4.15743e-17    180   262.675  2.75082e+14   0
3239.5715     5.46584e-17   5.88731e-17  4.20192e-17    181   262.677  2.76594e+14   0
3240.1384    -1.04106e-17   1.03758e-16  4.12084e-17    182   262.679  2.78060e+14   0
3240.7056    -3.22116e-17   1.19134e-16  4.08195e-17    183   262.682  2.79470e+14   0
3241.2725    -4.99250e-18   1.10644e-16  4.11954e-17    184   262.684  2.80869e+14   0
3241.8396     3.13850e-18   2.71019e-17  3.86842e-17    185   262.687  2.82227e+14   0
3242.4070    -1.01844e-17   7.72338e-17  3.96600e-17    186   262.689  2.83560e+14   0
3242.9741    -1.71596e-17   4.49489e-17  3.82666e-17    187   262.692  2.84792e+14   0
3243.5415     6.29680e-18   1.03680e-16  4.06494e-17    188   262.694  2.85947e+14   0
3244.1089     2.61146e-17   9.40515e-17  4.08061e-17    189   262.697  2.87073e+14   0
3244.6763    -2.08215e-17   7.73081e-17  3.87295e-17    190   262.699  2.88185e+14   0
3245.2439    -3.42786e-17   1.20362e-16  3.95204e-17    191   262.701  2.89117e+14   0
3245.8113     1.87370e-18   1.17667e-16  4.04265e-17    192   262.704  2.89884e+14   0
3246.3792     5.99901e-17   8.59408e-17  4.11059e-17    193   262.706  2.90631e+14   0
3246.9468    -5.65220e-18   7.98811e-17  3.88726e-17    194   262.709  2.91375e+14   0
3247.5146     4.99225e-17   7.00942e-17  4.01592e-17    195   262.711  2.92113e+14   0
3248.0825    -2.30531e-17   9.49572e-17  3.86168e-17    196   262.714  2.92852e+14   0
3248.6504     2.96463e-17   4.26908e-17  3.62245e-17    197   262.716  2.93802e+14   0
3249.2183     8.23457e-17   9.39213e-17  4.14429e-17    198   262.719  2.94902e+14   0
3249.7864    -1.77598e-17   4.27706e-17  3.67530e-17    199   262.721  2.96078e+14   0
3250.3545     6.45047e-17   2.15023e-17  3.85002e-17    200   262.724  2.97317e+14   0
3250.9226     4.44616e-17   4.18287e-17  3.83447e-17    201   262.726  2.98681e+14   0
3251.4907    -1.96041e-17   7.50012e-17  3.72202e-17    202   262.729  3.00164e+14   0
3252.0591     3.81796e-17   7.79230e-17  3.88784e-17    203   262.731  3.01715e+14   0
3252.6274     1.11669e-17   8.33923e-17  3.80570e-17    204   262.734  3.03242e+14   0
3253.1958     3.32964e-17   5.53602e-17  3.76999e-17    205   262.736  3.04793e+14   0
3253.7644     3.73950e-18   4.42820e-17  3.62602e-17    206   262.739  3.06468e+14   0
3254.3330    -2.35693e-17   4.79346e-17  3.53229e-17    207   262.741  3.08157e+14   0
3254.9016    -5.17479e-17   3.33249e-17  3.43457e-17    208   262.744  3.09874e+14   0
3255.4702     3.96996e-17   8.72038e-17  3.80640e-17    209   262.746  3.11666e+14   0
3256.0388    -2.41770e-18   9.57959e-17  3.68521e-17    210   262.749  3.13657e+14   0
3256.6077     3.91834e-17   5.89735e-17  3.67637e-17    211   262.751  3.15805e+14   0
3257.1765     6.16474e-17   6.30614e-17  3.73094e-17    212   262.754  3.18056e+14   0
3257.7456     1.16183e-17   7.50453e-17  3.59303e-17    213   262.756  3.20433e+14   0
3258.3145    -3.83978e-17   9.17523e-17  3.46528e-17    214   262.759  3.22942e+14   0
3258.8835     1.90002e-17   4.83756e-17  3.48378e-17    215   262.761  3.25380e+14   0
3259.4526     1.91433e-17   6.30603e-17  3.50431e-17    216   262.764  3.27837e+14   0
3260.0217    -1.46709e-17   8.43269e-17  3.44243e-17    217   262.766  3.30248e+14   0
3260.5911    -8.72030e-18   1.27227e-16  3.56511e-17    218   262.769  3.32652e+14   0
3261.1604     3.93607e-17   5.41899e-17  3.46798e-17    219   262.771  3.35083e+14   0
3261.7297     3.19808e-17   9.58170e-17  3.54705e-17    220   262.774  3.37382e+14   0
3262.2993     2.06150e-18   5.80565e-17  3.32381e-17    221   262.776  3.39651e+14   0
3262.8687     9.39910e-18   9.25811e-17  3.23389e-17    222   262.779  3.41913e+14   0
3263.4382     1.67367e-17   8.68287e-17  3.17416e-17    223   262.781  3.44028e+14   0
3264.0078     2.40743e-17   1.21947e-16  3.52081e-17    224   262.784  3.45939e+14   0
3264.5774     6.64342e-17   6.50199e-17  3.46283e-17    225   262.786  3.47757e+14   0
3265.1472     2.88209e-17   9.35544e-17  3.42062e-17    226   262.789  3.49564e+14   0
3265.7170     6.64190e-18   7.15113e-17  3.27299e-17    227   262.791  3.51488e+14   0
